Player,ano,GPosBJ,cp1,altura,peso,Broad Jump
Ladi Ajiboye,2011,g9,-22.1163301746328,185.42,134.716824,231.14
Darrell Hunter,2006,g7,18.5555553699981,182.88,93.439952,312.42
Terrell Thomas,2008,g7,20.3164161329927,182.88,91.625584,312.42
David Fluellen,2014,g8,11.2439851230265,180.34,101.604608,304.8
Jamaal Brimmer,2005,g7,13.5411002760076,185.42,97.975872,287.02
Kurtis Gregory,2010,g9,-27.4749612601341,193.04,138.34556,231.14
John Atkins,2018,g9,-34.5184043121124,193.04,145.603032,226.06
Chris Clemons,2009,g7,17.6751249885008,182.88,94.347136,322.58
Matt Henshaw,2006,g8,-2.38269538746124,193.04,112.490816,281.94
Kevin Ogletree,2009,g7,22.9577072774845,182.88,88.904032,309.88
Josh Redding,2001,g9,-32.7575435491179,193.04,143.788664,246.38
Andre Roberts,2010,g7,24.0102256547372,180.34,88.45044,304.8
Darrian Beavers,2022,g7,2.45967171077387,193.04,107.501304,317.5
Jehu Chesson,2017,g7,17.5990761919832,190.5,92.532768,335.28
Jerome Murphy,2010,g7,22.9577072774845,182.88,88.904032,322.58
Michael Pittman,2020,g7,8.62268438125492,193.04,101.151016,307.34
Mario Fannin,2011,g8,8.77478197428998,177.8,104.779752,292.1
Preston Smith,2015,g8,-13.1199479611842,195.58,122.923432,307.34
Dwayne Allen,2012,g8,-4.85189853619773,190.5,115.66596,279.4
Frank Omiyale,2005,g9,-29.6760372138773,193.04,140.61352,256.54
Keishawn Bierria,2018,g8,6.76578441902247,187.96,104.32616,297.18
Jeremy Hill,2014,g8,6.05744203328057,185.42,105.686936,287.02
Tristan Wirfs,2020,g9,-34.6904923078679,195.58,145.14944,307.34
Pita Taumoepenu,2017,g8,1.65529012579411,185.42,110.222856,284.48
Carl Bradford,2014,g8,-1.42621620944642,185.42,113.398,309.88
Calvin Lowry,2006,g7,21.809149700994,180.34,90.7184,304.8
Alonzo Cunningham,2002,g9,-32.3173283583692,193.04,143.335072,248.92
Taylor Moton,2017,g9,-34.2502771171192,195.58,144.695848,276.86
Malik Jackson,2012,g8,-18.8427454409166,195.58,128.820128,266.7
Copeland Bryan,2006,g8,-4.58377134120448,193.04,114.758776,297.18
Darrell Henderson,2019,g8,20.1243377345169,172.72,94.347136,307.34
Jamaar Jarrett,2012,g8,-10.4786568166923,195.58,120.20188,289.56
Donald Washington,2009,g7,22.5174920867359,182.88,89.357624,342.9
Anthony Felder,2009,g8,5.44513884677653,187.96,105.686936,294.64
Martez Wilson,2011,g8,-3.26312576895853,193.04,113.398,314.96
Austin Wheatley,2000,g8,-5.02398653195312,193.04,115.212368,307.34
Matt Hazel,2014,g7,21.4649737094832,185.42,89.811216,299.72
Brad Smith,2006,g7,14.2494426617495,187.96,96.615096,325.12
Mike Jones,2007,g9,-29.8481252096328,195.58,140.159928,248.92
Scott Solomon,2012,g8,-7.93340487143826,190.5,118.841104,314.96
Mike Hart,2008,g8,20.3924649295102,175.26,93.439952,279.4
Jason Ball,2002,g9,-24.4894941241315,187.96,136.531192,238.76
Mason Foster,2011,g8,0.774859744296816,185.42,111.13004,279.4
Earl Wolff,2013,g7,17.8472129842562,180.34,94.800728,340.36
Mark Ingram,2011,g8,16.4305282127724,175.26,97.52228,299.72
Ade Aruna,2018,g8,-9.77031443095038,198.12,118.841104,325.12
Josh Scobey,2002,g8,13.8852762675184,180.34,98.883056,314.96
Turk McBride,2007,g9,-13.9243295461639,187.96,125.644984,274.32
Duke Ihenacho,2012,g7,15.4740490347576,182.88,96.615096,309.88
Michael Boley,2005,g8,3.51219008802655,190.5,107.047712,287.02
Ronald Fields,2005,g9,-29.7720764131152,187.96,141.974296,259.08
Tanner Muse,2020,g7,8.08642999126841,187.96,102.965384,314.96
Reggie Austin,2000,g7,34.0391358427183,175.26,79.3786,302.26
Sam Williams,2022,g8,-8.10549286719365,193.04,118.387512,312.42
Steve Justice,2008,g9,-21.5800757846463,190.5,132.902456,248.92
Trey Pipkins,2019,g9,-30.4604283961368,198.12,140.159928,289.56
Bobby Wade,2003,g7,25.5029592227386,177.8,87.543256,292.1
Thomas Welch,2010,g9,-29.5799980146395,198.12,139.252744,266.7
Jeremy Jones,2012,g7,24.354401646248,175.26,89.357624,294.64
Wendell Smallwood,2016,g8,18.8997313615089,177.8,94.347136,304.8
Alvin McKinley,2000,g9,-20.4315182081558,193.04,131.088088,259.08
Devin Aromashodu,2006,g7,19.5320249507332,187.96,91.171992,304.8
Kendrick Bourne,2017,g7,19.26389775574,185.42,92.079176,317.5
Marcus Monk,2008,g7,9.06289957200357,193.04,100.697424,302.26
Cam Robinson,2017,g9,-36.1832258758692,198.12,146.056624,269.24
Logan Bruss,2022,g9,-29.8481252096328,195.58,140.159928,284.48
Eric Murray,2016,g7,22.2493648917426,180.34,90.264808,314.96
Rod Sweeting,2013,g7,26.6515167992291,180.34,85.728888,314.96
Matt Grootegoed,2005,g7,13.8852762675184,180.34,98.883056,281.94
Matt Jones,2005,g8,-0.96601061597744,198.12,109.769264,327.66
Tanner Hawkinson,2013,g9,-25.0057581113976,195.58,135.170416,284.48
Marcus Johnson,2005,g9,-35.7430106851205,198.12,145.603032,264.16
Corey Crume,2001,g8,10.8037699322778,180.34,102.0582,292.1
Ashley Cooper,2000,g7,18.8997313615089,177.8,94.347136,297.18
Little John Flowers,2002,g8,15.6461370305129,180.34,97.068688,279.4
Rashan Gary,2019,g8,-15.148935919172,193.04,125.644984,304.8
Jason Fanaika,2016,g8,-11.283038401672,187.96,122.923432,287.02
Emmanuel Acho,2012,g8,3.24406289303329,187.96,107.954896,299.72
Gavin Escobar,2013,g8,-6.24859290496121,198.12,115.212368,289.56
Cameron Morrah,2009,g8,-0.00953143796261358,190.5,110.676448,292.1
T.J. Hollowell,2004,g8,5.78931483828732,182.88,106.59412,297.18
Ryan Kalil,2007,g9,-24.2213669291382,190.5,135.624008,264.16
Deon Bush,2016,g7,21.6370617052386,182.88,90.264808,312.42
Mo Miller,2009,g9,-36.5473922701003,190.5,148.324584,246.38
Keke Coutee,2018,g7,30.7855415117223,177.8,82.100152,287.02
Rick DeMulling,2001,g9,-28.3553916416314,193.04,139.252744,274.32
Will Clarke,2014,g8,-13.7322511476882,198.12,122.923432,284.48
Jarvis Landry,2014,g7,19.6080737472508,180.34,92.98636,279.4
Willie Henry,2016,g9,-25.9822276921328,190.5,137.438376,279.4
Eric Smith,2006,g7,16.6226066112481,185.42,94.800728,322.58
Mike Adams,2012,g9,-37.2357442531219,200.66,146.510216,254
Ryan Groy,2014,g9,-32.9296315448733,195.58,143.335072,274.32
Jeremy Kerley,2011,g7,27.8761231722372,175.26,85.728888,304.8
Colby Whitlock,2011,g9,-24.9297093148801,187.96,136.984784,266.7
Cale Garrett,2020,g7,5.00492365602788,187.96,106.140528,314.96
Byron Pringle,2018,g7,19.26389775574,185.42,92.079176,304.8
Jordan Miller,2019,g7,26.747555998467,185.42,84.368112,317.5
Jameel McClain,2008,g8,-0.986001018697773,185.42,112.944408,279.4
Isaiah Thomas,2022,g8,-10.9188720074409,195.58,120.655472,297.18
C.J. Ah You,2007,g8,-13.8282903469261,193.04,124.284208,274.32
Marquez Valdes-Scantling,2018,g7,16.1063426239819,193.04,93.439952,314.96
Jonathan Crawford,2019,g7,18.3834673742427,185.42,92.98636,292.1
MyCole Pruitt,2015,g8,-2.47873458669911,187.96,113.851592,299.72
Michael Ford,2013,g8,18.6316041665156,175.26,95.25432,330.2
Jimmy Graham,2010,g8,-8.88988404945309,198.12,117.93392,304.8
Austin Allen,2022,g8,-7.03298408722064,203.2,114.758776,307.34
Gerri Green,2019,g8,-4.14355615045583,193.04,114.305184,289.56
Kerryon Johnson,2018,g8,16.0863522212616,180.34,96.615096,320.04
Kony Ealy,2014,g8,-13.3880751561774,193.04,123.830616,289.56
Keaontay Ingram,2022,g8,11.9523275087684,182.88,100.243832,309.88
Auden Tate,2018,g7,5.80930524100764,195.58,103.418976,284.48
John Moffitt,2011,g9,-33.6379739306152,193.04,144.695848,259.08
DeAndrew White,2015,g7,24.8906560362345,180.34,87.543256,299.72
Steve Neal,2001,g7,24.9866952354724,185.42,86.18248,302.26
Larry Ned,2002,g8,13.4450610767697,180.34,99.336648,304.8
Tavares Gooden,2008,g8,5.61722684253192,185.42,106.140528,299.72
Bruce Campbell,2010,g9,-32.66150434988,198.12,142.427888,256.54
Kenny Lawler,2016,g7,18.6515945692359,187.96,92.079176,281.94
Adam Ulatoski,2010,g9,-25.8861884928949,195.58,136.0776,238.76
Sean Richardson,2012,g7,12.9287970895035,187.96,97.975872,325.12
Cole Pemberton,2010,g9,-33.7140227271327,200.66,142.88148,243.84
Donovan Wilson,2019,g7,21.6370617052386,182.88,90.264808,322.58
Michael Roos,2005,g9,-35.9150986808759,200.66,145.14944,246.38
Shay Hodge,2010,g7,16.6226066112481,185.42,94.800728,297.18
Jarrod Cooper,2001,g7,11.5121123180197,182.88,100.697424,330.2
Jeremy Bridges,2003,g9,-25.7141004971395,193.04,136.531192,243.84
Antonio Gibson,2020,g7,8.87082117352785,182.88,103.418976,299.72
Isaac West,2005,g7,26.9196439942224,182.88,84.821704,314.96
Antoine Winfield Jr.,2020,g7,21.7131105017561,175.26,92.079176,314.96
Donald Stephenson,2012,g9,-31.1687707818787,195.58,141.520704,289.56
Ronnie Ghent,2004,g8,-1.15808901445316,187.96,112.490816,261.62
Dexter Williams,2019,g8,16.5265674120102,180.34,96.161504,330.2
Connor Williams,2018,g9,-24.1253277299003,195.58,134.263232,284.48
Ryan Kerrigan,2011,g8,-10.7467840116855,193.04,121.109064,309.88
Justin Fargas,2003,g8,12.2204547037616,185.42,99.336648,347.98
Stephon Kelly,2002,g7,14.0773546659941,190.5,96.161504,297.18
Nate Hairston,2017,g7,22.9577072774845,182.88,88.904032,299.72
Kapri Bibbs,2014,g8,17.7511737850183,175.26,96.161504,269.24
Kenneth Walker,2022,g8,18.191388975767,175.26,95.707912,309.88
Stephen Guidry,2020,g7,18.9197217642292,190.5,91.171992,317.5
Isaiah Pead,2012,g8,23.742098459744,177.8,89.357624,294.64
Essang Bassey,2020,g7,26.9956927907399,175.26,86.636072,325.12
Boo Williams,2001,g8,2.45967171077387,193.04,107.501304,302.26
Philip Blake,2012,g9,-29.503949218122,190.5,141.067112,266.7
Jovon Bouknight,2006,g7,22.7856192817292,185.42,88.45044,304.8
Cortez Allen,2011,g7,21.9051889002319,185.42,89.357624,327.66
Michael Johnson,2009,g8,-12.143478380449,200.66,120.655472,325.12
Quintez Cephus,2020,g7,19.7041129464886,185.42,91.625584,314.96
Jeff King,2006,g8,-1.67435300171934,195.58,111.13004,276.86
Harrison Hand,2020,g7,23.1297952732399,180.34,89.357624,337.82
Cordel Iwuagwu,2020,g9,-28.6235188366247,190.5,140.159928,238.76
Charles Bennett,2006,g8,-6.78484729494771,193.04,117.026736,292.1
Jason Worilds,2010,g8,-3.18707697244101,185.42,115.212368,289.56
Daryl Williams,2015,g9,-37.7719986431084,195.58,148.324584,246.38
Slade Bolden,2022,g7,24.8906560362345,180.34,87.543256,294.64
Derrick Lott,2015,g9,-31.4368979768719,193.04,142.427888,269.24
Andrus Peat,2015,g9,-32.8335923456354,200.66,141.974296,266.7
Calvin Armstrong,2005,g9,-38.1161746346192,200.66,147.4174,254
Jonathan Wade,2007,g7,24.6225288412413,177.8,88.45044,320.04
LaVar Glover,2002,g7,33.158705461221,175.26,80.285784,297.18
Malcolm Roach,2020,g8,-22.7286333611369,187.96,134.716824,289.56
Justin Rogers,2011,g7,31.225756702471,177.8,81.64656,289.56
Jordan Devey,2013,g9,-34.59445310863,200.66,143.788664,248.92
Jordan Davis,2022,g9,-44.5473145000935,198.12,154.674872,312.42
Tyler Marz,2016,g9,-34.1542379178813,200.66,143.335072,251.46
Charleston Rambo,2022,g7,30.7094927152048,185.42,80.285784,299.72
Benny LeMay,2020,g8,14.4015402547845,172.72,100.243832,284.48
James Whitley,2001,g7,25.5029592227386,177.8,87.543256,299.72
Anthony Schlegel,2006,g8,-0.813913022942375,182.88,113.398,281.94
Bryant McNeal,2003,g8,-2.38269538746124,193.04,112.490816,297.18
Tre Williams,2022,g8,-4.58377134120448,193.04,114.758776,264.16
Brandon Taylor,2012,g7,17.8472129842562,180.34,94.800728,299.72
Lane Johnson,2013,g9,-27.8191372516449,198.12,137.438376,299.72
Nevin Lawson,2014,g7,27.4359079814886,175.26,86.18248,304.8
Wali Lundy,2006,g8,15.6461370305129,180.34,97.068688,281.94
Clevan Thomas,2001,g7,27.8761231722372,175.26,85.728888,299.72
Allen Bailey,2011,g8,-18.0583542586571,190.5,129.27372,297.18
Andrew Kline,2000,g9,-26.250354887126,187.96,138.34556,261.62
Davontae Harris,2018,g7,21.19684651449,182.88,90.7184,312.42
Jon Beason,2007,g8,4.90888445679002,182.88,107.501304,281.94
Charles Cross,2022,g9,-28.9676948281355,195.58,139.252744,284.48
Cyrus Kouandjio,2014,g9,-36.7955290623732,200.66,146.056624,243.84
Chris Bell,2010,g7,15.1298730432468,187.96,95.707912,297.18
Marlin Jackson,2005,g7,21.4649737094832,185.42,89.811216,317.5
Quenton Meeks,2018,g7,17.7711641877386,187.96,92.98636,325.12
Uchenna Nwosu,2018,g8,-3.09103777320314,190.5,113.851592,302.26
LaShaun Mack,2001,g9,-24.2213669291382,190.5,135.624008,233.68
Myron Cunningham,2022,g9,-34.6904923078679,195.58,145.14944,248.92
Chaz Williams,2007,g7,23.5700104639886,180.34,88.904032,274.32
Sam Young,2010,g9,-34.7665411043854,203.2,143.335072,264.16
James Hardy,2008,g7,10.6516723392428,195.58,98.429464,317.5
Michael Toudouze,2006,g9,-27.8191372516449,198.12,137.438376,254
Michael Okwo,2007,g8,7.7222635970373,180.34,105.233344,307.34
Ahmad Dixon,2014,g7,15.9142642255062,182.88,96.161504,281.94
Robert Meachem,2007,g7,13.8092274710008,187.96,97.068688,307.34
Jonathan Orr,2006,g7,20.8526705229792,187.96,89.811216,302.26
LaMichael James,2012,g8,26.287350404998,172.72,87.996848,312.42
Dominique Stevenson,2002,g8,7.55017560128191,182.88,104.779752,279.4
Ricardo Lockette,2011,g7,15.1298730432468,187.96,95.707912,322.58
Chauncey Rivers,2020,g8,-7.32110168493423,187.96,118.841104,269.24
ArDarius Stewart,2017,g7,20.0482889379994,180.34,92.532768,314.96
Isaac Yiadom,2018,g7,24.9866952354724,185.42,86.18248,304.8
Chris Jones,2016,g9,-30.9006435868854,198.12,140.61352,269.24
DeMarco Murray,2011,g8,15.4740490347576,182.88,96.615096,314.96
Justin Geisinger,2005,g9,-34.9586195028611,193.04,146.056624,241.3
Ronnie Harrison,2018,g7,13.1969242844968,190.5,97.068688,304.8
Terry Beckner,2019,g8,-23.5130245433963,193.04,134.263232,248.92
Jonnu Smith,2017,g8,-1.7703922009572,190.5,112.490816,322.58
Derrius Monroe,2002,g8,-11.6272143931828,193.04,122.016248,281.94
Darius Butler,2009,g7,29.905111130225,177.8,83.007336,340.36
Marques Hagans,2006,g8,22.1533256925048,175.26,91.625584,289.56
Dennis Northcutt,2000,g7,33.4268326562142,177.8,79.3786,312.42
Ryan Bartholomew,2011,g9,-24.317406128376,185.42,136.984784,233.68
Quincy Wilson,2004,g8,12.0283763052859,175.26,102.0582,299.72
Robert Blanton,2012,g7,17.0628218019967,185.42,94.347136,294.64
Willie Snead,2014,g7,24.0102256547372,180.34,88.45044,287.02
Bug Howard,2017,g7,9.50311476275222,193.04,100.243832,302.26
Jason Webster,2000,g7,31.838059888975,175.26,81.64656,309.88
Jace Sayler,2001,g9,-23.244897348403,195.58,133.356048,266.7
Stanford Routt,2005,g7,23.6660496632264,185.42,87.543256,327.66
Jalen Ramsey,2016,g7,16.6226066112481,185.42,94.800728,342.9
Deadrin Senat,2018,g9,-28.9876852308558,182.88,142.427888,254
Cobi Hamilton,2013,g7,14.6896578524981,187.96,96.161504,271.78
Quincy Monk,2002,g8,-2.6508225824545,190.5,113.398,287.02
J.R. Reed,2020,g7,19.7041129464886,185.42,91.625584,330.2
James Daniels,2018,g9,-27.3028732643787,190.5,138.799152,274.32
Casey Toohill,2020,g7,-3.26312576895853,193.04,113.398,320.04
Carl Granderson,2019,g8,-5.63628971845717,195.58,115.212368,302.26
Davon House,2011,g7,21.19684651449,182.88,90.7184,276.86
Telvin Smith,2014,g8,11.4360635215022,190.5,98.883056,302.26
Kevin Bentley,2002,g8,2.26759331229816,182.88,110.222856,304.8
Karan Higdon,2019,g8,20.3924649295102,175.26,93.439952,312.42
Daryn Colledge,2006,g9,-24.8336701156422,193.04,135.624008,279.4
Sean Davis,2016,g7,20.1443281372373,185.42,91.171992,320.04
Jarrett Payton,2004,g8,12.392542699517,182.88,99.79024,292.1
Jamie Silva,2008,g7,20.0482889379994,180.34,92.532768,284.48
Jeff Harris,2000,g7,25.5989984219764,182.88,86.18248,289.56
John Graves,2011,g9,-18.4985694494058,190.5,129.727312,289.56
Antonio Coleman,2010,g8,-3.62729216318966,185.42,115.66596,287.02
Javon Leake,2020,g8,14.5936186532603,182.88,97.52228,317.5
Justin Shaffer,2022,g9,-31.4368979768719,193.04,142.427888,271.78
Alex Lincoln,2001,g8,-1.25412821369102,182.88,113.851592,281.94
Brandon Meriweather,2007,g7,24.0102256547372,180.34,88.45044,281.94
Markus Wheaton,2013,g7,26.6515167992291,180.34,85.728888,304.8
Julio Jones,2011,g7,10.5556331400049,190.5,99.79024,342.9
Geronimo Allison,2016,g7,21.1207977179724,190.5,88.904032,322.58
Ricky Williams,2002,g8,28.6605143544966,170.18,86.18248,279.4
Morgan Moses,2014,g9,-32.66150434988,198.12,142.427888,269.24
Vernand Morency,2005,g8,17.1388705985143,177.8,96.161504,274.32
Mark Glowinski,2015,g9,-28.3553916416314,193.04,139.252744,287.02
Kevin Toliver,2018,g7,17.5990761919832,190.5,92.532768,304.8
Eddie Freeman,2002,g9,-30.2883404003814,195.58,140.61352,281.94
Dennis Norman,2001,g9,-27.4749612601341,193.04,138.34556,271.78
Qaadir Sheppard,2020,g8,-7.49318968068962,190.5,118.387512,292.1
Zach Cunningham,2017,g8,4.39262046952384,190.5,106.140528,317.5
Ali Marpet,2015,g9,-28.3553916416314,193.04,139.252744,274.32
Ben Sobieski,2003,g9,-28.9676948281355,195.58,139.252744,276.86
Mac Tuiaea,2000,g9,-24.7376309164044,198.12,134.263232,251.46
Chris Cole,2000,g7,25.1587832312278,182.88,86.636072,317.5
Orlando Scandrick,2008,g7,25.9431744134872,177.8,87.089664,317.5
Jammal Brown,2005,g9,-33.5419347313773,198.12,143.335072,276.86
Andrew Williams,2003,g8,-7.76131687568287,187.96,119.294696,287.02
Michael Allan,2007,g8,-6.68880809570985,198.12,115.66596,312.42
Troy Andersen,2022,g7,-0.181619433718005,193.04,110.222856,325.12
Stephen Burton,2011,g7,11.3400243222643,185.42,100.243832,297.18
Max Valles,2015,g8,-4.31564414621123,195.58,113.851592,307.34
Alan Branch,2007,g9,-37.0636562573665,198.12,146.963808,271.78
Kraig Urbik,2009,g9,-38.212213833857,195.58,148.778176,238.76
Jonathan Stewart,2013,g8,0.258595757030643,193.04,109.769264,299.72
Anthony Dixon,2010,g8,6.05744203328057,185.42,105.686936,307.34
Cameron Stephenson,2007,g9,-27.3028732643787,190.5,138.799152,256.54
Bucky Hodges,2017,g8,-7.56923847720715,198.12,116.573144,340.36
Dallas Baker,2007,g7,15.8382154289887,190.5,94.347136,327.66
Kaleb McGary,2019,g9,-34.59445310863,200.66,143.788664,281.94
Jonathan Hefney,2008,g7,28.0482111679926,172.72,86.18248,297.18
Chris Lindstrom,2019,g9,-28.79560683238,193.04,139.706336,297.18
Ali Highsmith,2008,g8,7.99039079203056,182.88,104.32616,284.48
Aaron Jones,2017,g8,19.5120345480129,175.26,94.347136,322.58
Eric Manning,2003,g9,-24.7576213191247,185.42,137.438376,271.78
Jamel Smith,2000,g8,1.38716293080086,182.88,111.13004,274.32
Darius Reynaud,2008,g7,22.5935408832534,175.26,91.171992,330.2
Thomas Howard,2006,g8,2.19154451578061,190.5,108.408488,314.96
Dennis Keyes,2008,g7,18.3834673742427,185.42,92.98636,284.48
Abraham Lucas,2022,g9,-33.1017195406287,198.12,142.88148,271.78
Justin Peelle,2002,g8,-5.46420172270177,193.04,115.66596,279.4
Doug Hogue,2011,g8,4.56470846527924,187.96,106.59412,307.34
Tab Perry,2005,g7,7.20599960977112,187.96,103.872568,294.64
Jordan Lomax,2016,g7,21.5410225060007,177.8,91.625584,304.8
Stepfan Taylor,2013,g8,16.870743403521,175.26,97.068688,279.4
Colby Bockwoldt,2004,g8,6.76578441902247,187.96,104.32616,284.48
Carlos Rogers,2005,g7,22.9577072774845,182.88,88.904032,320.04
Yvenson Bernard,2008,g8,21.8851984975115,172.72,92.532768,284.48
Tyrone Goard,2013,g7,16.5465578147306,193.04,92.98636,312.42
Chris Owens,2009,g7,30.7855415117223,177.8,82.100152,279.4
Austin Deculus,2022,g9,-35.1307074986165,195.58,145.603032,276.86
Derek Hagan,2006,g7,16.4505186154927,187.96,94.347136,314.96
Abdual Howard,2002,g7,17.2349097977521,182.88,94.800728,304.8
DeMario Minter,2006,g7,26.2113016084805,180.34,86.18248,332.74
Niles Brinkley,2011,g7,26.1152624092426,175.26,87.543256,304.8
Kheeston Randall,2012,g9,-22.8046821576544,195.58,132.902456,281.94
Manny Lawson,2006,g8,0.086507761275245,195.58,109.315672,314.96
Marshall Williams,2011,g7,25.8671256169697,185.42,85.275296,312.42
Billy Winn,2012,g8,-22.632594161899,193.04,133.356048,271.78
Nate Potter,2012,g9,-27.8191372516449,198.12,137.438376,254
Demarcus Faggins,2002,g7,32.1061870839683,177.8,80.739376,307.34
Justin Jenkins,2004,g7,16.0863522212616,180.34,96.615096,312.42
Eric Shelton,2005,g8,0.334644553548169,185.42,111.583632,314.96
Keaton Kristick,2010,g8,4.39262046952384,190.5,106.140528,304.8
Josh Mauro,2014,g8,-13.7322511476882,198.12,122.923432,294.64
Dwayne Missouri,2001,g8,-7.39715048145176,195.58,117.026736,294.64
Trey Flowers,2015,g8,-9.08196244792881,187.96,120.655472,307.34
Baylon Spector,2022,g7,6.66974521978461,182.88,105.686936,309.88
Rueben Randle,2012,g7,14.9577850474914,190.5,95.25432,307.34
Ben Gedeon,2017,g8,0.602771748541425,187.96,110.676448,302.26
Calvin Austin,2022,g7,36.8525149829655,172.72,77.11064,342.9
Ellis Hobbs,2005,g7,26.5554775999913,175.26,87.089664,314.96
Aubrayo Franklin,2003,g9,-26.5184820821193,185.42,139.252744,254
Duane Coleman,2007,g7,23.4739712647507,175.26,90.264808,304.8
D.J. Pettway,2016,g8,-8.64174725718017,187.96,120.20188,274.32
Linval Joseph,2010,g9,-37.599910647353,193.04,148.778176,254
Chase Thomas,2013,g8,-0.00953143796261358,190.5,110.676448,287.02
Preston Brown,2014,g8,-1.86643140019507,185.42,113.851592,294.64
Charlie Gantt,2011,g8,-4.14355615045583,193.04,114.305184,284.48
Larry Ogunjobi,2017,g8,-26.8626580736301,190.5,138.34556,294.64
Brian Burns,2019,g8,-3.43521376471393,195.58,112.944408,327.66
Carlton Davis,2018,g7,19.26389775574,185.42,92.079176,314.96
Jerry Tillery,2019,g8,-24.2974157256557,198.12,133.80964,292.1
Keyarris Garrett,2016,g7,10.5556331400049,190.5,99.79024,325.12
Jon McGraw,2002,g7,15.8382154289887,190.5,94.347136,320.04
Chris Davis,2007,g7,30.7855415117223,177.8,82.100152,292.1
Terrance Williams,2013,g7,16.4505186154927,187.96,94.347136,302.26
L.J. Collier,2019,g8,-16.5656206906558,187.96,128.366536,299.72
Malachi Dupre,2017,g7,21.7331009044765,187.96,88.904032,342.9
Obum Gwacham,2015,g8,-2.11456819246799,195.58,111.583632,307.34
